gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LINF_300036400	LinJ.30	1119212	1120237	-	1026	LINF_300036400	HSK	protein_coding	homoserine kinase - putative
LINF_300036500	LinJ.30	1122704	1123702	-	999	LINF_300036500	-	protein_coding	RNA-binding protein 42 (RNA-binding motif protein 42) - putative
LINF_300036600	LinJ.30	1124761	1126680	-	1920	LINF_300036600	-	protein_coding	hypothetical protein - conserved
LINF_300036700	LinJ.30	1128808	1129956	-	1149	LINF_300036700	ADOMETDC	protein_coding	S-adenosylmethionine decarboxylase
LINF_300036800	LinJ.30	1135220	1136113	-	894	LINF_300036800	-	protein_coding	S-adenosylmethionine decarboxylase proenzyme- like - putative
LINF_300036900	LinJ.30	1138122	1141025	-	2904	LINF_300036900	-	protein_coding	valyl-tRNA synthetase - putative
LINF_300037000	LinJ.30	1154321	1155010	-	690	LINF_300037000	-	protein_coding	hypothetical protein - conserved
LINF_300037100	LinJ.30	1156826	1157464	-	639	LINF_300037100	-	protein_coding	Translocon-associated protein beta (TRAPB)/Domain of unknown function DUF11/CARDB - putative
LINF_300037200	LinJ.30	1158719	1159666	-	948	LINF_300037200	-	protein_coding	hypothetical protein - conserved
LINF_300037300	LinJ.30	1162144	1163379	-	1236	LINF_300037300	-	protein_coding	Tumour suppressor - Mitostatin - putative
LINF_300037400	LinJ.30	1165998	1166423	-	426	LINF_300037400	-	protein_coding	RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain)/RNA recognition motif (a.k.a. RRM - RBD - or RNP domain) - putative
LINF_300037500	LinJ.30	1168601	1169905	-	1305	LINF_300037500	HMGR	protein_coding	3-hydroxy-3-methylglutaryl-CoA reductase
LINF_300037600	LinJ.30	1171493	1171831	-	339	LINF_300037600	-	protein_coding	ribosomal protein S26 - putative
LINF_300037700	LinJ.30	1172498	1175149	-	2652	LINF_300037700	-	protein_coding	hypothetical protein - conserved
LINF_300037800	LinJ.30	1175577	1176716	-	1140	LINF_300037800	-	protein_coding	hypothetical protein - conserved
LINF_300037900	LinJ.30	1177420	1177845	-	426	LINF_300037900	-	protein_coding	hypothetical protein - conserved
LINF_300038000	LinJ.30	1178246	1178533	-	288	LINF_300038000	-	protein_coding	hypothetical protein - conserved
LINF_300038100	LinJ.30	1182405	1184189	+	1785	LINF_300038100	-	protein_coding	glutamyl-tRNA synthetase - putative
LINF_300038200	LinJ.30	1185157	1188246	+	3090	LINF_300038200	-	protein_coding	ATP-dependent RNA helicase - putative
LINF_300038300	LinJ.30	1189265	1190500	+	1236	LINF_300038300	-	protein_coding	Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat - putative
LINF_300038400	LinJ.30	1191188	1191685	+	498	LINF_300038400	-	protein_coding	hypothetical protein - conserved
LINF_300038500	LinJ.30	1192639	1193754	+	1116	LINF_300038500	-	protein_coding	serine/threonine phosphatase - putative
LINF_300038600	LinJ.30	1195103	1198225	+	3123	LINF_300038600	-	protein_coding	hypothetical protein - conserved
LINF_300038700	LinJ.30	1199387	1200676	+	1290	LINF_300038700	-	protein_coding	UV excision repair RAD23-like protein
LINF_300038800	LinJ.30	1204826	1205902	+	1077	LINF_300038800	MORN1	protein_coding	MORN repeat-containing protein 1
LINF_300038900	LinJ.30	1208306	1209388	+	1083	LINF_300038900	-	protein_coding	hypothetical protein - conserved
LINF_300039000	LinJ.30	1211787	1212959	+	1173	LINF_300039000	-	protein_coding	hypothetical protein - conserved
LINF_300039100	LinJ.30	1213939	1214511	+	573	LINF_300039100	-	protein_coding	60S ribosomal protein L9 - putative
LINF_300039200	LinJ.30	1215448	1216413	+	966	LINF_300039200	-	protein_coding	hypothetical protein - conserved
LINF_300039300	LinJ.30	1217308	1219485	+	2178	LINF_300039300	-	protein_coding	calmodulin-related protein - putative
LINF_300039400	LinJ.30	1223347	1225221	+	1875	LINF_300039400	-	protein_coding	hypothetical protein - conserved
LINF_300039500	LinJ.30	1233658	1235241	+	1584	LINF_300039500	-	protein_coding	PAS-domain containing phosphoglycerate kinase - putative
LINF_300039600	LinJ.30	1238384	1241311	+	2928	LINF_300039600	-	protein_coding	CAS/CSE/importin domain protein - putative
LINF_300039700	LinJ.30	1245257	1245961	+	705	LINF_300039700	-	protein_coding	hypothetical protein - conserved
LINF_300039800	LinJ.30	1248171	1250024	+	1854	LINF_300039800	-	protein_coding	WD domain - G-beta repeat - putative
LINF_300039900	LinJ.30	1252371	1254998	+	2628	LINF_300039900	-	protein_coding	T-complex protein 11 - putative
LINF_300040000	LinJ.30	1257070	1259469	+	2400	LINF_300040000	MKT1	protein_coding	protein mkt1 - putative
LINF_300040100	LinJ.30	1264887	1267190	+	2304	LINF_300040100	-	protein_coding	DNA ligase I - putative
LINF_300040200	LinJ.30	1267890	1268321	+	432	LINF_300040200	-	protein_coding	hypothetical protein - conserved
LINF_300040300	LinJ.30	1269434	1270639	+	1206	LINF_300040300	-	protein_coding	hypothetical protein - conserved
LINF_300040400	LinJ.30	1271563	1271997	+	435	LINF_300040400	-	protein_coding	zinc-binding protein (Yippee) - putative
LINF_300040500	LinJ.30	1272884	1274014	+	1131	LINF_300040500	-	protein_coding	casein kinase 1 isoform 2 - putative
LINF_300040600	LinJ.30	1280106	1280852	+	747	LINF_300040600	CPC1	protein_coding	chromosomal passenger protein - putative
LINF_300040700	LinJ.30	1283753	1284865	+	1113	LINF_300040700	-	protein_coding	lorien protein
LINF_300040800	LinJ.30	1285560	1286738	+	1179	LINF_300040800	METK1	protein_coding	S-adenosylmethionine synthetase
LINF_300040900	LinJ.30	1288873	1289985	+	1113	LINF_300040900	-	protein_coding	lorien protein
LINF_300041000	LinJ.30	1290680	1291858	+	1179	LINF_300041000	METK2	protein_coding	S-adenosylmethionine synthetase
LINF_300041100	LinJ.30	1293484	1294227	+	744	LINF_300041100	-	protein_coding	thiosulfate sulfurtransferase - mitochondrial - putative
LINF_300041200	LinJ.30	1295781	1297151	+	1371	LINF_300041200	-	protein_coding	RF-1 domain containing protein - putative
LINF_300041300	LinJ.30	1298262	1299788	+	1527	LINF_300041300	-	protein_coding	cytochrome p450-like protein
LINF_300041400	LinJ.30	1301802	1302290	+	489	LINF_300041400	-	protein_coding	mago nashi-like protein - putative
LINF_300041500	LinJ.30	1303348	1304157	+	810	LINF_300041500	-	protein_coding	Zinc finger CCCH domain-containing protein
LINF_300041600	LinJ.30	1306604	1308850	+	2247	LINF_300041600	-	protein_coding	serine/threonine-protein kinase - putative
LINF_300041700	LinJ.30	1309604	1310038	+	435	LINF_300041700	-	protein_coding	40S ribosomal protein S14
LINF_300041800	LinJ.30	1310910	1311455	+	546	LINF_300041800	-	protein_coding	ATP synthase - epsilon chain - putative
LINF_300041900	LinJ.30	1313720	1314886	+	1167	LINF_300041900	-	protein_coding	Protein of unknown function (DUF773) - putative
LINF_300042000	LinJ.30	1315797	1316909	+	1113	LINF_300042000	-	protein_coding	hypothetical protein - conserved
LINF_300042100	LinJ.30	1318812	1319573	+	762	LINF_300042100	CYC7	protein_coding	CYC2-like protein - putative
LINF_300042200	LinJ.30	1323785	1325452	+	1668	LINF_300042200	CMF46	protein_coding	Leucine rich repeat - putative
LINF_300042300	LinJ.30	1326298	1326912	+	615	LINF_300042300	-	protein_coding	ribosomal protein L15 - putative
LINF_300042400	LinJ.30	1327767	1328441	+	675	LINF_300042400	-	protein_coding	V-type ATPase - C subunit - putative
LINF_300042500	LinJ.30	1329465	1329899	+	435	LINF_300042500	-	protein_coding	SnoaL-like domain containing protein - putative
LINF_300042600	LinJ.30	1330964	1332292	+	1329	LINF_300042600	-	protein_coding	hypothetical protein - conserved
LINF_300042700	LinJ.30	1333945	1335690	+	1746	LINF_300042700	-	protein_coding	Protein of unknown function (DUF3808)/Tetratricopeptide repeat - putative
LINF_300042800	LinJ.30	1340683	1343256	+	2574	LINF_300042800	-	protein_coding	hypothetical protein - conserved
LINF_300042900	LinJ.30	1345059	1349102	+	4044	LINF_300042900	-	protein_coding	CPSF-domain protein - putative
LINF_300043000	LinJ.30	1349572	1349889	+	318	LINF_300043000	LIP1	protein_coding	60S acidic ribosomal protein P2 - putative
LINF_300043100	LinJ.30	1350438	1350755	+	318	LINF_300043100	LIP2	protein_coding	60S acidic ribosomal protein P2 - putative
LINF_300043200	LinJ.30	1351033	1351701	+	669	LINF_300043200	-	protein_coding	ribosomal P protein AGP2beta-1 - putative
LINF_310005000	LinJ.31	4271	6583	-	2313	LINF_310005000	-	protein_coding	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase
LINF_310005100	LinJ.31	8743	9687	-	945	LINF_310005100	AQP1	protein_coding	Aquaglyceroporin 1
LINF_310005200	LinJ.31	10661	13819	-	3159	LINF_310005200	-	protein_coding	RING-variant domain containing protein - putative
LINF_310005300	LinJ.31	15859	17499	-	1641	LINF_310005300	-	protein_coding	BT1 family/MFS/sugar transport protein - putative
LINF_310005400	LinJ.31	18112	18801	-	690	LINF_310005400	CYP5	protein_coding	cyclophilin 5 - putative
LINF_310005500	LinJ.31	19356	19757	-	402	LINF_310005500	-	protein_coding	hypothetical protein - conserved
LINF_310005600	LinJ.31	20103	22955	-	2853	LINF_310005600	-	protein_coding	helicase-like protein
LINF_310005700	LinJ.31	24674	25369	-	696	LINF_310005700	-	protein_coding	hypothetical protein - conserved
LINF_310005800	LinJ.31	26080	27558	-	1479	LINF_310005800	-	protein_coding	hypothetical protein - conserved
LINF_310005900	LinJ.31	28080	29174	-	1095	LINF_310005900	-	protein_coding	O-sialoglycoprotein endopeptidase - putative
LINF_310006000	LinJ.31	29481	29732	-	252	LINF_310006000	-	protein_coding	hypothetical protein
LINF_310006100	LinJ.31	30321	32678	-	2358	LINF_310006100	-	protein_coding	intergrin alpha chain protein - putative
LINF_310006200	LinJ.31	33111	33494	-	384	LINF_310006200	-	protein_coding	hypothetical protein - conserved
LINF_310006300	LinJ.31	33994	36471	-	2478	LINF_310006300	-	protein_coding	hypothetical protein - conserved
LINF_310006400	LinJ.31	37152	38528	-	1377	LINF_310006400	-	protein_coding	ubiquitin carboxyl-terminal hydrolase - putative
LINF_310006500	LinJ.31	39193	40161	-	969	LINF_310006500	-	protein_coding	hypothetical protein - conserved
LINF_310006600	LinJ.31	41079	44624	-	3546	LINF_310006600	RPB2	protein_coding	DNA-directed RNA polymerase II subunit 2 - putative
LINF_310006700	LinJ.31	45221	45904	-	684	LINF_310006700	-	protein_coding	hypothetical protein
LINF_310006800	LinJ.31	46376	47902	-	1527	LINF_310006800	-	protein_coding	hypothetical protein - conserved
LINF_310006900	LinJ.31	48530	49003	-	474	LINF_310006900	-	protein_coding	hypothetical protein - conserved
LINF_310007000	LinJ.31	49638	51524	-	1887	LINF_310007000	-	protein_coding	nucleolar protein - putative
LINF_310007100	LinJ.31	52298	53644	-	1347	LINF_310007100	-	protein_coding	WD repeat protein
LINF_310007200	LinJ.31	54914	55495	-	582	LINF_310007200	-	protein_coding	hypothetical protein
LINF_310007300	LinJ.31	55978	57543	-	1566	LINF_310007300	-	protein_coding	hypothetical protein - conserved
LINF_310007400	LinJ.31	58006	58629	-	624	LINF_310007400	-	protein_coding	hypothetical protein - conserved
LINF_310007500	LinJ.31	59217	61796	-	2580	LINF_310007500	-	protein_coding	TPR/MLP1/MLP2-like protein - putative
LINF_310007600	LinJ.31	62679	64202	-	1524	LINF_310007600	-	protein_coding	Cupin superfamily protein/Cupin-like domain containing protein - putative
LINF_310007700	LinJ.31	64921	67659	-	2739	LINF_310007700	-	protein_coding	ATP-dependent RNA helicase - putative
LINF_310007800	LinJ.31	69943	70434	-	492	LINF_310007800	-	protein_coding	hypothetical protein - conserved
LINF_310008000	LinJ.31	72816	73793	-	978	LINF_310008000	-	protein_coding	2OG-Fe(II) oxygenase superfamily - putative
LINF_310008100	LinJ.31	74391	75416	-	1026	LINF_310008100	-	protein_coding	Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter - putative
LINF_310008200	LinJ.31	76390	78909	-	2520	LINF_310008200	KIN13-4	protein_coding	Kinesin-13 4 - putative
LINF_310008300	LinJ.31	79939	83358	-	3420	LINF_310008300	-	protein_coding	CRAL/TRIO domain containing protein - putative
LINF_310008400	LinJ.31	84903	88316	-	3414	LINF_310008400	-	protein_coding	CRAL/TRIO domain containing protein - putative
LINF_310008500	LinJ.31	90690	92297	-	1608	LINF_310008500	-	protein_coding	amino acid transporter - putative
LINF_310008600	LinJ.31	95376	96878	-	1503	LINF_310008600	AAT1.1	protein_coding	amino acid transporter aATP11 - putative
LINF_310008700	LinJ.31	102773	104176	-	1404	LINF_310008700	AAT1.2	protein_coding	amino acid transporter aATP11 - putative
LINF_310008800	LinJ.31	107842	109377	-	1536	LINF_310008800	AAT1.3	protein_coding	amino acid transporter aATP11 - putative
LINF_310008900	LinJ.31	110754	113732	-	2979	LINF_310008900	-	protein_coding	CRAL/TRIO domain containing protein - putative
LINF_310009000	LinJ.31	115377	117413	-	2037	LINF_310009000	-	protein_coding	hypothetical protein - conserved
LINF_310009100	LinJ.31	118015	122157	-	4143	LINF_310009100	-	protein_coding	hypothetical protein - conserved
LINF_310009200	LinJ.31	124933	127287	-	2355	LINF_310009200	CALP2	protein_coding	calpain-like cysteine peptidase - putative
LINF_310009300	LinJ.31	128094	130904	-	2811	LINF_310009300	-	protein_coding	calpain-like protein - putative
LINF_310009400	LinJ.31	134754	137018	-	2265	LINF_310009400	-	protein_coding	calpain-like cysteine peptidase - putative
LINF_310009500	LinJ.31	138096	138323	-	228	LINF_310009500	-	protein_coding	hypothetical protein - conserved
LINF_310009600	LinJ.31	140308	143127	-	2820	LINF_310009600	-	protein_coding	calpain-like cysteine peptidase - putative
LINF_310009700	LinJ.31	145800	147974	-	2175	LINF_310009700	CAP5.5	protein_coding	cytoskeleton-associated protein CAP5.5 - putative
LINF_310009800	LinJ.31	152089	152688	-	600	LINF_310009800	-	protein_coding	Amastin surface glycoprotein - putative
LINF_310009900	LinJ.31	157359	159692	-	2334	LINF_310009900	-	protein_coding	calpain-like cysteine peptidase - putative
LINF_310010000	LinJ.31	161319	162047	-	729	LINF_310010000	-	protein_coding	hypothetical protein - conserved
LINF_310010100	LinJ.31	163083	163337	-	255	LINF_310010100	-	protein_coding	hypothetical protein
LINF_310010200	LinJ.31	164086	165240	-	1155	LINF_310010200	-	protein_coding	hypothetical protein - conserved
LINF_310010300	LinJ.31	166145	168613	-	2469	LINF_310010300	-	protein_coding	Cyclic nucleotide-binding domain containing protein - putative
LINF_310010400	LinJ.31	172040	173959	-	1920	LINF_310010400	-	protein_coding	hypothetical protein - conserved
LINF_310010500	LinJ.31	175099	176910	-	1812	LINF_310010500	-	protein_coding	DnaJ domain containing protein - putative
LINF_310010600	LinJ.31	177602	179296	-	1695	LINF_310010600	-	protein_coding	CCCH zinc finger in TRM13 protein/U11-48K-like CHHC zinc finger/Methyltransferase TRM13 - putative
LINF_310010700	LinJ.31	185168	187204	-	2037	LINF_310010700	-	protein_coding	hypothetical protein - conserved
LINF_310010800	LinJ.31	190450	192975	-	2526	LINF_310010800	GAT1	protein_coding	glycosomal transporter (GAT1) - putative
LINF_310010900	LinJ.31	194438	198232	-	3795	LINF_310010900	-	protein_coding	hypothetical protein - conserved
LINF_310011000	LinJ.31	199018	200007	-	990	LINF_310011000	-	protein_coding	mevalonate kinase - putative
LINF_310011100	LinJ.31	201501	202919	-	1419	LINF_310011100	AAT25.1	protein_coding	amino acid transporter aATP11 - putative
LINF_310011200	LinJ.31	203486	203631	-	146	LINF_310011200	-	misc_RNA	snRNA
LINF_310011300	LinJ.31	203843	203915	+	73	LINF_310011300	-	tRNA	anticodon:agcagc|aaAla
LINF_310011400	LinJ.31	208161	209690	-	1530	LINF_310011400	AAT25.2	protein_coding	amino acid transporter aATP11 - putative
LINF_310011500	LinJ.31	212300	213925	-	1626	LINF_310011500	-	protein_coding	amino acid transporter aATP11 - putative
LINF_310011600	LinJ.31	215072	215896	-	825	LINF_310011600	-	protein_coding	C-5 sterol desaturase - putative
LINF_310011700	LinJ.31	216463	217839	-	1377	LINF_310011700	-	protein_coding	hypothetical protein - conserved
LINF_310011800	LinJ.31	218327	220006	-	1680	LINF_310011800	-	protein_coding	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family - putative
LINF_310011900	LinJ.31	220491	222941	-	2451	LINF_310011900	-	protein_coding	hypothetical protein - conserved
LINF_310012000	LinJ.31	223466	226303	-	2838	LINF_310012000	-	protein_coding	mitochondrial RNA binding complex 1 subunit - putative
LINF_310012100	LinJ.31	226972	229746	-	2775	LINF_310012100	-	protein_coding	mitochondrial RNA binding protein - putative
LINF_310012200	LinJ.31	230405	231412	-	1008	LINF_310012200	-	protein_coding	FtsJ-like methyltransferase - putative
LINF_310012300	LinJ.31	232616	238381	-	5766	LINF_310012300	-	protein_coding	hypothetical protein - conserved
LINF_310012400	LinJ.31	240645	244238	-	3594	LINF_310012400	-	protein_coding	hypothetical protein - conserved
LINF_310012500	LinJ.31	245815	246663	-	849	LINF_310012500	-	protein_coding	C2 domain containing protein - putative
LINF_310012600	LinJ.31	247464	248912	-	1449	LINF_310012600	-	protein_coding	hypothetical protein - conserved
LINF_310012700	LinJ.31	249562	252219	-	2658	LINF_310012700	-	protein_coding	ATP-dependent zinc metallopeptidase - putative
LINF_310012800	LinJ.31	258148	258537	-	390	LINF_310012800	-	protein_coding	hypothetical protein - conserved
LINF_310012900	LinJ.31	263125	266064	-	2940	LINF_310012900	-	protein_coding	Major Facilitator Superfamily - putative
LINF_310013000	LinJ.31	268034	268366	-	333	LINF_310013000	-	protein_coding	hypothetical protein - conserved
LINF_310013100	LinJ.31	269460	270413	-	954	LINF_310013100	-	protein_coding	Tir chaperone protein (CesT) family - putative
