gene_id	chr	start	end	strand	size	locus_tag	gene_name	biotype	description
LmjF.28.0680	LmjF.28	251796	252497	-	702	LmjF.28.0680	-	protein_coding	Ankyrin repeats (3 copies)%2C putative
LmjF.28.0690	LmjF.28	254990	255895	-	906	LmjF.28.0690	-	protein_coding	serine/threonine protein phosphatase catalytic subunit%2C putative
LmjF.28.0700	LmjF.28	258105	259532	-	1428	LmjF.28.0700	-	protein_coding	btb/poz domain containing protein%2C putative
LmjF.28.0705	LmjF.28	260915	261667	-	753	LmjF.28.0705	-	protein_coding	Domain of unknown function (DUF4539)%2C putative
LmjF.28.0710	LmjF.28	262851	264608	-	1758	LmjF.28.0710	-	protein_coding	SNARE associated Golgi protein%2C putative
LmjF.28.0720	LmjF.28	265910	267592	-	1683	LmjF.28.0720	-	protein_coding	Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein%2C putative
LmjF.28.0730	LmjF.28	268733	269293	-	561	LmjF.28.0730	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0740	LmjF.28	270655	272128	-	1474	LmjF.28.0740	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0750	LmjF.28	273835	274503	-	669	LmjF.28.0750	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0760	LmjF.28	276113	278479	-	2367	LmjF.28.0760	-	protein_coding	DNA repair protein%2C putative
LmjF.28.0770	LmjF.28	279049	280473	-	1425	LmjF.28.0770	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0780	LmjF.28	282498	284072	+	1575	LmjF.28.0780	KPAP1	protein_coding	kinetoplast poly(A) polymerase 1
LmjF.28.0785	LmjF.28	281513	282136	+	624	LmjF.28.0785	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0790	LmjF.28	284515	286404	+	1890	LmjF.28.0790	-	protein_coding	kinetoplastid-specific dual specificity phosphatase%2C putative
LmjF.28.0800	LmjF.28	287077	287541	+	465	LmjF.28.0800	-	protein_coding	calmodulin-like protein
LmjF.28.0810	LmjF.28	288536	288985	+	450	LmjF.28.0810	-	protein_coding	RNA polymerase B subunit RPB8%2C putative
LmjF.28.0820	LmjF.28	289784	291298	+	1515	LmjF.28.0820	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0822	LmjF.28	292501	293262	+	762	LmjF.28.0822	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0825	LmjF.28	294475	294903	+	429	LmjF.28.0825	-	protein_coding	RNA binding protein rbp16%2C putative
LmjF.28.0830	LmjF.28	298263	299861	+	1599	LmjF.28.0830	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0835	LmjF.28	305384	305917	+	534	LmjF.28.0835	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0840	LmjF.28	306622	309231	+	2610	LmjF.28.0840	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0850	LmjF.28	310826	313735	+	2910	LmjF.28.0850	-	protein_coding	DNA replication licensing factor MCM2%2C putative
LmjF.28.0860	LmjF.28	314539	315993	+	1455	LmjF.28.0860	-	protein_coding	hypothetical protein
LmjF.28.0870	LmjF.28	317024	318760	+	1737	LmjF.28.0870	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0880	LmjF.28	320363	320893	+	531	LmjF.28.0880	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0890	LmjF.28	322440	324839	+	2400	LmjF.28.0890	-	protein_coding	ribonucleoside-diphosphate reductase large chain%2C putative
LmjF.28.0900	LmjF.28	325513	327657	+	2145	LmjF.28.0900	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0910	LmjF.28	330108	334523	+	4416	LmjF.28.0910	-	protein_coding	endonuclease/exonuclease/phosphatase-like protein
LmjF.28.0920	LmjF.28	339856	340425	+	570	LmjF.28.0920	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0930	LmjF.28	341650	342885	+	1236	LmjF.28.0930	ATOM46	protein_coding	Mitochondrial import receptor subunit ATOM46%2C putative
LmjF.28.0940	LmjF.28	344661	347582	+	2922	LmjF.28.0940	-	protein_coding	oxidoreductase-like protein
LmjF.28.0950	LmjF.28	348553	348933	+	381	LmjF.28.0950	-	protein_coding	Tctex-1 family%2C putative
LmjF.28.0960	LmjF.28	349958	350392	+	435	LmjF.28.0960	-	protein_coding	40S ribosomal protein S14
LmjF.28.0970	LmjF.28	351781	352278	+	498	LmjF.28.0970	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.0980	LmjF.28	353036	353758	+	723	LmjF.28.0980	P27	protein_coding	P27 protein%2C putative
LmjF.28.0990	LmjF.28	359922	361172	+	1251	LmjF.28.0990	-	protein_coding	Serine incorporator (Serinc)%2C putative
LmjF.28.1000	LmjF.28	364997	368179	+	3183	LmjF.28.1000	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1010	LmjF.28	369274	369624	+	351	LmjF.28.1010	-	protein_coding	ribosomal protein S20%2C putative
LmjF.28.1020	LmjF.28	370814	372697	+	1884	LmjF.28.1020	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1030	LmjF.28	373797	374147	+	351	LmjF.28.1030	-	protein_coding	ribosomal protein S20%2C putative
LmjF.28.1040	LmjF.28	375119	377638	+	2520	LmjF.28.1040	-	protein_coding	hypothetical protein%2C unknown function
LmjF.28.1050	LmjF.28	379466	380692	+	1227	LmjF.28.1050	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1060	LmjF.28	386009	387226	+	1218	LmjF.28.1060	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1070	LmjF.28	389727	394148	+	4422	LmjF.28.1070	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1080	LmjF.28	396191	398359	+	2169	LmjF.28.1080	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1090	LmjF.28	401519	404167	+	2649	LmjF.28.1090	-	protein_coding	ATP-grasp domain containing protein%2C putative
LmjF.28.1095	LmjF.28	406616	406975	+	360	LmjF.28.1095	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1100	LmjF.28	408996	411542	+	2547	LmjF.28.1100	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1110	LmjF.28	412689	414578	+	1890	LmjF.28.1110	-	protein_coding	WD domain%2C G-beta repeat%2C putative
LmjF.28.1120	LmjF.28	417491	418255	+	765	LmjF.28.1120	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1130	LmjF.28	421382	422941	+	1560	LmjF.28.1130	-	protein_coding	Amastin surface glycoprotein%2C putative
LmjF.28.1140	LmjF.28	429070	430047	+	978	LmjF.28.1140	-	protein_coding	electron-transfer-flavoprotein%2C alpha polypeptide%2C putative
LmjF.28.1150	LmjF.28	432697	434922	+	2226	LmjF.28.1150	-	protein_coding	long-chain-fatty-acid-CoA ligase%2C putative
LmjF.28.1160	LmjF.28	438554	439159	+	606	LmjF.28.1160	-	protein_coding	vacuolar type h+ ATPase subunit%2C putative
LmjF.28.1170	LmjF.28	444416	444715	+	300	LmjF.28.1170	-	protein_coding	AN1-like zinc finger%2C putative
LmjF.28.1180	LmjF.28	445529	446209	+	681	LmjF.28.1180	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1190	LmjF.28	448563	450089	+	1527	LmjF.28.1190	-	protein_coding	copine i-like protein
LmjF.28.1200	LmjF.28	451463	453439	+	1977	LmjF.28.1200	BiP	protein_coding	luminal binding protein 1 (BiP)%2C putative
LmjF.28.1210	LmjF.28	458112	460478	+	2367	LmjF.28.1210	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1220	LmjF.28	461225	462643	+	1419	LmjF.28.1220	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1230	LmjF.28	463794	465035	+	1242	LmjF.28.1230	-	protein_coding	SMP-30/Gluconolaconase/LRE-like region%2C putative
LmjF.28.1240	LmjF.28	466772	468709	+	1938	LmjF.28.1240	-	protein_coding	p450 reductase%2C putative
LmjF.28.1250	LmjF.28	470167	471483	+	1317	LmjF.28.1250	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1260	LmjF.28	472563	476018	+	3456	LmjF.28.1260	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1270	LmjF.28	477170	478588	+	1419	LmjF.28.1270	J55	protein_coding	DnaJ domain containing protein%2C putative
LmjF.28.1280	LmjF.28	479203	480564	+	1362	LmjF.28.1280	PAH	protein_coding	phenylalanine-4-hydroxylase
LmjF.28.1290	LmjF.28	483253	484572	+	1320	LmjF.28.1290	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1300	LmjF.28	485204	486400	+	1197	LmjF.28.1300	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1310	LmjF.28	487389	490109	+	2721	LmjF.28.1310	-	protein_coding	ATP-dependent RNA helicase%2C putative
LmjF.28.1320	LmjF.28	491576	493045	+	1470	LmjF.28.1320	-	protein_coding	prenyltransferase%2C putative
LmjF.28.1330	LmjF.28	494169	495218	+	1050	LmjF.28.1330	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1340	LmjF.28	499759	500325	+	567	LmjF.28.1340	-	protein_coding	haloacid dehalogenase-like hydrolase%2C putative
LmjF.28.1350	LmjF.28	501568	502569	+	1002	LmjF.28.1350	-	protein_coding	haloacid dehalogenase-like hydrolase-like protein
LmjF.28.1360	LmjF.28	505190	506059	+	870	LmjF.28.1360	-	protein_coding	haloacid dehalogenase-like hydrolase-like protein
LmjF.28.1370	LmjF.28	507951	508805	+	855	LmjF.28.1370	-	protein_coding	haloacid dehalogenase-like hydrolase%2C putative
LmjF.28.1380	LmjF.28	510536	511744	+	1209	LmjF.28.1380	-	protein_coding	haloacid dehalogenase-like hydrolase-like protein
LmjF.28.1390	LmjF.28	515145	516173	+	1029	LmjF.28.1390	-	protein_coding	Amastin surface glycoprotein%2C putative
LmjF.28.1400	LmjF.28	519608	521230	+	1623	LmjF.28.1400	-	protein_coding	amastin-like protein
LmjF.28.1405	LmjF.28	527573	528769	+	1197	LmjF.28.1405	-	protein_coding	hypothetical protein
LmjF.28.1410	LmjF.28	532193	534448	+	2256	LmjF.28.1410	-	protein_coding	DNA polymerase kappa%2C putative
LmjF.28.1420	LmjF.28	536730	538697	+	1968	LmjF.28.1420	-	protein_coding	DNA polymerase kappa%2C putative
LmjF.28.1430	LmjF.28	541449	542330	+	882	LmjF.28.1430	-	protein_coding	DNA polymerase kappa%2C putative
LmjF.28.1440	LmjF.28	544465	546642	+	2178	LmjF.28.1440	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1450	LmjF.28	548206	550437	+	2232	LmjF.28.1450	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1460	LmjF.28	551135	553450	+	2316	LmjF.28.1460	-	protein_coding	Cell division control protein 48%2C putative
LmjF.28.1470	LmjF.28	554233	555339	+	1107	LmjF.28.1470	-	protein_coding	Qa-SNARE protein
LmjF.28.1480	LmjF.28	557554	558354	+	801	LmjF.28.1480	-	protein_coding	Qa-SNARE protein
LmjF.28.1490	LmjF.28	559265	559681	+	417	LmjF.28.1490	-	protein_coding	Protein of unknown function (DUF423)%2C putative
LmjF.28.1500	LmjF.28	561977	562375	+	399	LmjF.28.1500	-	protein_coding	Protein of unknown function (DUF423)%2C putative
LmjF.28.1510	LmjF.28	564599	564982	+	384	LmjF.28.1510	-	protein_coding	Protein of unknown function (DUF423)%2C putative
LmjF.28.1515	LmjF.28	565564	566046	+	483	LmjF.28.1515	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1520	LmjF.28	567102	569027	+	1926	LmjF.28.1520	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1530	LmjF.28	569747	570916	+	1170	LmjF.28.1530	-	protein_coding	ATP-dependent RNA helicase FAL1%2C putative
LmjF.28.1540	LmjF.28	573809	576379	+	2571	LmjF.28.1540	-	protein_coding	hypothetical protein%2C unknown function
LmjF.28.1550	LmjF.28	580287	581159	+	873	LmjF.28.1550	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1560	LmjF.28	582613	584298	+	1686	LmjF.28.1560	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1570	LmjF.28	586390	587430	+	1041	LmjF.28.1570	-	protein_coding	hydrolase%2C alpha/beta fold family%2C putative
LmjF.28.1580	LmjF.28	595610	596857	-	1248	LmjF.28.1580	-	protein_coding	phosphonopyruvate decarboxylase-like protein
LmjF.28.1590	LmjF.28	598396	599676	-	1281	LmjF.28.1590	-	protein_coding	Galactose oxidase%2C central domain containing protein%2C putative
LmjF.28.1600	LmjF.28	600306	604172	-	3867	LmjF.28.1600	-	protein_coding	helicase-like protein
LmjF.28.1610	LmjF.28	605349	606347	-	999	LmjF.28.1610	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1620	LmjF.28	607019	610396	-	3378	LmjF.28.1620	-	protein_coding	tRNA pseudouridine synthase D (TruD)%2C putative
LmjF.28.1630	LmjF.28	611723	613600	-	1878	LmjF.28.1630	-	protein_coding	Domain of unknown function (DUF3342)%2C putative
LmjF.28.1640	LmjF.28	618755	622864	-	4110	LmjF.28.1640	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1650	LmjF.28	625355	627910	-	2556	LmjF.28.1650	FAZ20	protein_coding	Flagellum attachment zone protein 20
LmjF.28.1660	LmjF.28	628717	631116	-	2400	LmjF.28.1660	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1670	LmjF.28	633345	637316	-	3972	LmjF.28.1670	ZFK	protein_coding	differentiation inhibitory kinase%2C putative
LmjF.28.1690	LmjF.28	639805	645840	-	6036	LmjF.28.1690	-	protein_coding	sulfate transporter-like protein
LmjF.28.1700	LmjF.28	648692	650149	-	1458	LmjF.28.1700	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1710	LmjF.28	652010	659365	-	7356	LmjF.28.1710	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1720	LmjF.28	660707	662545	-	1839	LmjF.28.1720	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1730	LmjF.28	664252	667170	-	2919	LmjF.28.1730	-	protein_coding	proteasome regulatory non-ATP-ase subunit 2%2C putative
LmjF.28.1740	LmjF.28	668380	670143	-	1764	LmjF.28.1740	-	protein_coding	NOL1/NOP2/sun family%2C putative
LmjF.28.1750	LmjF.28	671090	673912	-	2823	LmjF.28.1750	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1760	LmjF.28	675312	681236	-	5925	LmjF.28.1760	-	protein_coding	Serine/threonine-protein kinase VPS15%2C putative
LmjF.28.1770	LmjF.28	683419	684621	-	1203	LmjF.28.1770	-	protein_coding	Putative GTPase activating protein for Arf%2C putative
LmjF.28.1780	LmjF.28	685771	688371	-	2601	LmjF.28.1780	-	protein_coding	DNA topoisomerase III%2C putative
LmjF.28.1790	LmjF.28	689373	691148	-	1776	LmjF.28.1790	-	protein_coding	ATPase-like protein
LmjF.28.1800	LmjF.28	692346	701027	-	8682	LmjF.28.1800	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1810	LmjF.28	703205	703735	-	531	LmjF.28.1810	-	protein_coding	mitochondrial RNA binding complex 1 subunit%2C putative
LmjF.28.1820	LmjF.28	705727	707130	-	1404	LmjF.28.1820	RPA1	protein_coding	Replication factor A protein 1
LmjF.28.1830	LmjF.28	708482	712294	-	3813	LmjF.28.1830	-	protein_coding	DNA repair protein-like protein
LmjF.28.1840	LmjF.28	713352	714071	-	720	LmjF.28.1840	-	protein_coding	methylthioribulose-1-phosphate dehydratase%2C putative
LmjF.28.1850	LmjF.28	714642	717542	-	2901	LmjF.28.1850	-	protein_coding	C-terminal motor kinesin%2C putative
LmjF.28.1860	LmjF.28	718828	719694	-	867	LmjF.28.1860	-	protein_coding	Domain of unknown function (DUF4586)%2C putative
LmjF.28.1870	LmjF.28	720519	722537	-	2019	LmjF.28.1870	-	protein_coding	Putative methyltransferase%2C putative
LmjF.28.1880	LmjF.28	726026	729811	-	3786	LmjF.28.1880	NOP136	protein_coding	Nucleolar protein 136%2C putative
LmjF.28.1890	LmjF.28	730869	732242	-	1374	LmjF.28.1890	-	protein_coding	palmitoyl acyltransferase 4%2C putative
LmjF.28.1900	LmjF.28	735966	737696	-	1731	LmjF.28.1900	-	protein_coding	DnaJ domain containing protein%2C putative
LmjF.28.1910	LmjF.28	738527	740560	-	2034	LmjF.28.1910	-	protein_coding	p21-C-terminal region-binding protein%2C putative
LmjF.28.1920	LmjF.28	742278	742619	-	342	LmjF.28.1920	-	protein_coding	Double-stranded DNA-binding domain containing protein%2C putative
LmjF.28.1930	LmjF.28	745825	747159	-	1335	LmjF.28.1930	ZIP3	protein_coding	Zinc transporter 3%2C putative
LmjF.28.1940	LmjF.28	749100	751133	-	2034	LmjF.28.1940	-	protein_coding	divalent cation transporter%2C putative
LmjF.28.1950	LmjF.28	754856	757138	-	2283	LmjF.28.1950	-	protein_coding	X-pro%2C dipeptidyl-peptidase%2Cserine peptidase%2C Clan SC%2C family S15%2C putative
LmjF.28.1960	LmjF.28	760673	763234	-	2562	LmjF.28.1960	EF-G2	protein_coding	Elongation factor G 2%2C mitochondrial%2C putative
LmjF.28.1970	LmjF.28	766756	767274	-	519	LmjF.28.1970	-	protein_coding	ribose 5-phosphate isomerase%2C putative
LmjF.28.1980	LmjF.28	768903	773183	-	4281	LmjF.28.1980	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1990	LmjF.28	777598	779841	-	2244	LmjF.28.1990	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.1995	LmjF.28	781887	782216	-	330	LmjF.28.1995	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2000	LmjF.28	793386	796019	-	2634	LmjF.28.2000	LDK	protein_coding	protein lipid droplet kinase (LDK)
LmjF.28.2010	LmjF.28	798751	800400	-	1650	LmjF.28.2010	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2020	LmjF.28	801195	802928	-	1734	LmjF.28.2020	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2030	LmjF.28	803943	804464	-	522	LmjF.28.2030	-	protein_coding	NADH dehydrogenase subunit NB6M%2C putative
LmjF.28.2040	LmjF.28	805576	806172	-	597	LmjF.28.2040	-	protein_coding	DPCD protein family%2C putative
LmjF.28.2050	LmjF.28	806906	809917	-	3012	LmjF.28.2050	-	protein_coding	AMP-binding enzyme/Ankyrin repeats (3 copies)%2C putative
LmjF.28.2060	LmjF.28	810518	810931	-	414	LmjF.28.2060	-	protein_coding	DNA-directed RNA polymerase-like protein
LmjF.28.2070	LmjF.28	811782	812942	-	1161	LmjF.28.2070	-	protein_coding	tRNA threonylcarbamoyl adenosine modification protein%2C Sua5/YciO/YrdC/YwlC family%2C putative
LmjF.28.2080	LmjF.28	814559	816193	-	1635	LmjF.28.2080	MHEL61	protein_coding	DEAD-box ATP-dependent RNA helicase%2C mitochondrial
LmjF.28.2090	LmjF.28	816665	818548	-	1884	LmjF.28.2090	-	protein_coding	CEP76 C2 domain containing protein%2C putative
LmjF.28.2095	LmjF.28	818807	819235	-	429	LmjF.28.2095	-	protein_coding	Uncharacterised protein family (UPF0220)%2C putative
LmjF.28.2100	LmjF.28	819522	820571	-	1050	LmjF.28.2100	-	protein_coding	glycerophosphoryl diester phosphodiesterase%2C putative
LmjF.28.2110	LmjF.28	824935	827241	+	2307	LmjF.28.2110	-	protein_coding	Cullin family/Cullin protein neddylation domain containing protein%2C putative
LmjF.28.2120	LmjF.28	828010	830325	+	2316	LmjF.28.2120	-	protein_coding	cullin 2%2C putative
LmjF.28.2130	LmjF.28	833997	834269	+	273	LmjF.28.2130	-	protein_coding	Dynein light chain LC6%2C flagellar outer arm%2C putative
LmjF.28.2140	LmjF.28	834957	836462	+	1506	LmjF.28.2140	-	protein_coding	A/G-specific adenine glycosylase%2C putative
LmjF.28.2150	LmjF.28	836968	839472	+	2505	LmjF.28.2150	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2160	LmjF.28	839980	840678	+	699	LmjF.28.2160	-	protein_coding	methyltransferase domain containing protein%2C putative
LmjF.28.2170	LmjF.28	841486	843441	+	1956	LmjF.28.2170	ATOM69	protein_coding	Mitochondrial import receptor subunit ATOM69%2C putative
LmjF.28.2180	LmjF.28	845076	846068	+	993	LmjF.28.2180	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2190	LmjF.28	847557	850295	+	2739	LmjF.28.2190	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2200	LmjF.28	851385	854228	+	2844	LmjF.28.2200	-	protein_coding	Mannosyl oligosaccharide glucosidase%2C putative
LmjF.28.2205	LmjF.28	855479	855652	+	174	LmjF.28.2205	-	protein_coding	ribosomal protein S29%2C putative
LmjF.28.2210	LmjF.28	857975	860125	+	2151	LmjF.28.2210	-	protein_coding	glycoprotein 96-92%2C putative
LmjF.28.2220	LmjF.28	862904	865405	+	2502	LmjF.28.2220	-	protein_coding	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase-like
LmjF.28.2230	LmjF.28	867186	870002	+	2817	LmjF.28.2230	-	protein_coding	cyclin dependent kinase-binding protein%2C putative
LmjF.28.2240	LmjF.28	871262	872380	+	1119	LmjF.28.2240	-	protein_coding	hd phosphohydrolase family protein
LmjF.28.2250	LmjF.28	875539	876204	+	666	LmjF.28.2250	-	protein_coding	glycosomal membrane protein-like protein
LmjF.28.2260	LmjF.28	877125	877793	+	669	LmjF.28.2260	-	protein_coding	glycosomal membrane protein%2C putative
LmjF.28.2270	LmjF.28	881155	883455	+	2301	LmjF.28.2270	-	protein_coding	histone acetyltransferase%2C putative
LmjF.28.2280	LmjF.28	884562	889055	+	4494	LmjF.28.2280	-	protein_coding	DNA topoisomerase ii
LmjF.28.2290	LmjF.28	889917	892427	+	2511	LmjF.28.2290	EIF2BE	protein_coding	Translation initiation factor eIF-2B subunit epsilon%2C putative
LmjF.28.2300	LmjF.28	893739	895676	+	1938	LmjF.28.2300	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2310	LmjF.28	896720	897937	+	1218	LmjF.28.2310	EIF3E	protein_coding	Eukaryotic translation initiation factor 3 subunit E
LmjF.28.2320	LmjF.28	901284	903998	+	2715	LmjF.28.2320	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2330	LmjF.28	905084	907321	+	2238	LmjF.28.2330	-	protein_coding	Cactus-binding C-terminus of cactin protein%2C putative
LmjF.28.2350	LmjF.28	908157	909014	+	858	LmjF.28.2350	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2360	LmjF.28	910249	910983	+	735	LmjF.28.2360	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2370	LmjF.28	913371	914813	+	1443	LmjF.28.2370	SHMT-L	protein_coding	serine hydroxymethyltransferase (SHMT-L)
LmjF.28.2380	LmjF.28	916728	921938	+	5211	LmjF.28.2380	-	protein_coding	subtilisin-like serine peptidase
LmjF.28.2385	LmjF.28	925006	927648	+	2643	LmjF.28.2385	-	protein_coding	DNA replication licensing factor MCM6%2C putative
LmjF.28.2390	LmjF.28	928993	933066	+	4074	LmjF.28.2390	-	protein_coding	WW domain containing protein%2C putative
LmjF.28.2400	LmjF.28	934045	935088	+	1044	LmjF.28.2400	-	protein_coding	tRNA methyltransferase complex GCD14 subunit%2C putative
LmjF.28.2410	LmjF.28	935891	938029	+	2139	LmjF.28.2410	rft1	protein_coding	dolichyl-lipid chaperone%2C putative
LmjF.28.2415	LmjF.28	938734	938832	+	99	LmjF.28.2415	-	protein_coding	hypothetical protein
LmjF.28.2420	LmjF.28	939577	940746	+	1170	LmjF.28.2420	-	protein_coding	2-oxoglutarate dehydrogenase%2C E2 component%2C dihydrolipoamide succinyltransferase%2C putative
LmjF.28.2430	LmjF.28	943761	945248	+	1488	LmjF.28.2430	-	protein_coding	Vacuolar proton pump subunit B%2C putative
LmjF.28.2440	LmjF.28	947699	949720	+	2022	LmjF.28.2440	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2445	LmjF.28	950663	951703	+	1041	LmjF.28.2445	-	protein_coding	Putative serine esterase (DUF676)%2C putative
LmjF.28.2450	LmjF.28	953655	956099	+	2445	LmjF.28.2450	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2460	LmjF.28	956784	956957	+	174	LmjF.28.2460	-	protein_coding	ribosomal protein S29%2C putative
LmjF.28.2470	LmjF.28	958674	959552	+	879	LmjF.28.2470	-	protein_coding	MRP protein-like protein
LmjF.28.2480	LmjF.28	960284	961189	+	906	LmjF.28.2480	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2490	LmjF.28	962954	964489	+	1536	LmjF.28.2490	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2500	LmjF.28	965413	966462	+	1050	LmjF.28.2500	EIF4E3	protein_coding	Eukaryotic translation initiation factor 4E-3
LmjF.28.2510	LmjF.28	970365	972254	+	1890	LmjF.28.2510	-	protein_coding	acyl-CoA dehydrogenase%2C putative
LmjF.28.2520	LmjF.28	975049	976971	+	1923	LmjF.28.2520	-	protein_coding	R3H domain containing protein%2C putative
LmjF.28.2530	LmjF.28	978560	981856	+	3297	LmjF.28.2530	-	protein_coding	DNA repair and recombination helicase protein PIF3%2C putative
LmjF.28.2540	LmjF.28	983257	987930	+	4674	LmjF.28.2540	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2550	LmjF.28	989482	992511	+	3030	LmjF.28.2550	-	protein_coding	hypothetical protein%2C unknown function
LmjF.28.2555	LmjF.28	993269	993700	+	432	LmjF.28.2555	-	protein_coding	40S ribosomal protein S17%2C putative
LmjF.28.2560	LmjF.28	994835	995266	+	432	LmjF.28.2560	-	protein_coding	40S ribosomal protein S17%2C putative
LmjF.28.2565	LmjF.28	996230	997024	+	795	LmjF.28.2565	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2570	LmjF.28	997668	1001063	+	3396	LmjF.28.2570	-	protein_coding	splicing factor 3B subunit 1%2C putative
LmjF.28.2580	LmjF.28	1002695	1005352	+	2658	LmjF.28.2580	-	protein_coding	leucine-rich repeat protein%2C putative
LmjF.28.2590	LmjF.28	1006542	1007795	+	1254	LmjF.28.2590	-	protein_coding	ADP-ribosylglycohydrolase%2C putative
LmjF.28.2610	LmjF.28	1009159	1014423	+	5265	LmjF.28.2610	-	protein_coding	hypothetical protein%2C conserved
LmjF.28.2620	LmjF.28	1015514	1018111	+	2598	LmjF.28.2620	COPG	protein_coding	Coatomer subunit gamma
LmjF.28.2630	LmjF.28	1020331	1021824	+	1494	LmjF.28.2630	-	protein_coding	hypothetical protein%2C unknown function
LmjF.28.2640	LmjF.28	1023437	1026157	+	2721	LmjF.28.2640	-	protein_coding	molybdenum cofactor biosynthesis protein%2C putative
LmjF.28.2650	LmjF.28	1027319	1028965	+	1647	LmjF.28.2650	-	protein_coding	membrane-bound acid phosphatase%2C putative
LmjF.28.2660	LmjF.28	1031391	1032092	+	702	LmjF.28.2660	-	protein_coding	SelR domain containing protein%2C putative
LmjF.28.2670	LmjF.28	1033529	1034452	+	924	LmjF.28.2670	-	protein_coding	Serine/threonine-protein phosphatase 2A%2C putative
